AAC(3)-IId,AAC(3)-IIe,AAC(3)-IV,AAC(3)-Ia,AAC(6')-29a,AAC(6')-33,AAC(6')-IIa,AAC(6')-IIc,AAC(6')-Ib-cr,AAC(6')-Ib10,AAC(6')-Ib7,AAC(6')-Ib9,AAC(6')-Il,AAC(6')-Im,ANT(2'')-Ia,ANT(3'')-IIa,APH(2'')-IIa,APH(3'')-Ib,APH(3')-Ia,APH(3')-VI,APH(3')-VIa,APH(4)-Ia,APH(6)-Id,BKC-1,CARB-3,CMY-59,CTX-M-1,CTX-M-101,CTX-M-14,CTX-M-15,CTX-M-2,CTX-M-27,CTX-M-3,CTX-M-65,CTX-M-9,CTX-M-98,DHA-1,DHA-6,EreA2,ErmB,FOX-5,FosA3,FosA5,FosA6,FosA7,IMP-14,KPC-1,KPC-3,KPC-8,Klebsiella_pneumoniae_KpnE,Klebsiella_pneumoniae_KpnF,Klebsiella_pneumoniae_KpnG,Klebsiella_pneumoniae_OmpK37,Klebsiella_pneumoniae_acrA,LAP-2,LEN-10,LEN-16,LEN-17,LEN-18,LEN-2,LEN-26,LEN-30,LEN-55,LEN-9,MCR-9,NDM-1,NDM-5,OKP-A-3,OKP-A-5,OKP-A-7,OKP-B-19,OKP-B-3,OKP-B-5,OKP-B-6,OKP-B-8,OXA-1,OXA-10,OXA-181,OXA-2,OXA-232,OXA-48,OXA-9,QnrA1,QnrA7,QnrB17,QnrB20,QnrB4,QnrB5,QnrB58,QnrS1,SAT-1,SCO-1,SHV-1,SHV-100,SHV-101,SHV-105,SHV-106,SHV-107,SHV-108,SHV-11,SHV-110,SHV-119,SHV-12,SHV-120,SHV-121,SHV-134,SHV-142,SHV-143,SHV-155,SHV-161,SHV-172,SHV-178,SHV-182,SHV-185,SHV-187,SHV-2,SHV-26,SHV-27,SHV-30,SHV-33,SHV-36,SHV-42,SHV-44,SHV-5,SHV-52,SHV-60,SHV-65,SHV-76,SHV-77,SHV-86,TEM-1,TEM-104,TEM-12,TEM-122,TEM-15,TEM-150,TEM-158,TEM-206,TEM-79,VEB-1,VEB-5,VIM-19,VIM-27,aadA13,aadA16,aadA2,aadA5,armA,arr-2,arr-3,catB11,catB3,catI,catII_from_Escherichia_coli_K-12,cmlA1,cmlA4,cmlA5,cmlA6,determinant_of_bleomycin_resistance,dfrA1,dfrA12,dfrA14,dfrA15,dfrA17,dfrA19,dfrA22,dfrA23,dfrA26,dfrA27,dfrA30,dfrA5,dfrA7,dfrA8,dfrB3,floR,mphA,mphE,msrE,oqxA,oqxB,qacH,rmtB,rmtC,rmtF,sul1,sul2,sul3,tet(A),tet(B),tet(C),tet(D),tet(G),tet(W/N/W),tetM,tetW,Other Names,NCBI Taxon ID,Biovar,Pathovar,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Culture Collection,Type Strain,Reference,Publication,Authors,Chromosome,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Comments,Collection Year,Season,Other Environmental,Lab Host,Passage,Laboratory Typing Method Version,Computational Method Performance
0.0,0.016557224,0.0035134633,0.0,0.0,0.0,0.0,0.0,0.11439905,-0.031742103,0.0020932662,0.0,0.0,0.0,0.0,0.0045167995,0.0,-0.008494145,0.08180964,0.0,0.0,0.0,0.008634515,0.0,0.00044494448,0.0,0.0,0.0,0.0,-0.22571269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008822374,0.0,0.0,0.0,-2.31115,-0.19314848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.056460954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13179313,0.0,0.0,0.0,0.0,-0.006769119,-0.22813627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002474227,0.0,0.0,0.0,-0.01607794,0.0,0.0,0.0,0.006370689,0.0,0.0,0.0,0.0,0.09118214,0.0,0.0,0.0,0.0,0.0,0.0,0.002210693,0.0,0.002354424,0.0,0.0,0.0,0.0,-0.016902516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021119,0.0,0.0,0.01925571,0.0,0.0,0.056135792,0.0,-0.023718528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002067095,0.0004814496,0.0,-0.011085313,0.0,0.0,0.0,-0.07622234,-0.45897377,0.006265173,0.0,0.0,0.0,-0.032870643,-0.094649,-0.00628291,-0.026223546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04733584,0.0,-0.029361155,0.0023156311,-0.02499458,0.0019721203,0.0,0.0,0.0,0.15529554,0.05918781,0.0,0.058913082,0.0,0.0,-0.2871494,0.0,0.0,0.0,0.0,0.0,0.0025341383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.105141565,0.0,0.0,-0.091341145,0.03568342,-0.47329918,-0.48803565,0.008560984,0.0,-0.44748247,0.070083685,-0.34217146,-0.12579595,-0.044072255,0.0,0.0,-0.15075591,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.04372376,0.0017974054,0.0,0.0,0.0,0.0,0.0,-0.16185153,-0.023399757,0.021567978,0.0,0.0,0.0,0.0,0.0045167995,0.0,0.023099728,0.036045432,0.0,0.0,0.0,0.11349598,0.0,0.0007327197,0.0,0.0,0.0,0.0,-0.115733474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019981202,0.0,0.0,0.0,-2.227356,-0.22376594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08200902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27400547,0.0,0.0,0.0,0.0,-0.006769119,-0.16666256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032022386,0.0,0.0,0.0,0.0044429703,0.0,0.0,0.0,0.004222924,0.0,0.0,0.0,0.0,0.042588633,0.0,0.0,0.0,0.0,0.0,0.0,0.002210693,0.0,0.0023625572,0.0,0.0,0.0,0.0,-0.016902516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021177905,0.0,0.0,-0.067262456,0.0,0.0,0.04663513,0.0,-0.04444043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004994006,0.0007532441,0.0,-0.012151486,0.0,0.0,0.0,-0.10557441,0.03403902,0.0047221603,0.0,0.0,0.0,-0.047885686,-0.118133664,-0.00083589705,0.12675849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010711845,0.0,-0.017734583,0.0022242519,-0.019180529,0.0041828896,0.0,0.0,0.0,0.073484205,0.02018649,0.0,-0.13195886,0.0,0.0,0.010603928,0.0,0.0,0.0,0.0,0.0,-0.0283329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3164883,0.0,0.0,0.8696151,-0.328253,-0.69898164,-0.60457563,-0.5393349,0.0,-0.81710196,-0.49391764,-0.2483202,-0.708252,-0.08830704,0.0,0.0,-0.2633641,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.1691854,0.0035134633,0.0,0.0,0.0,0.0,0.0,0.11801455,-0.0065952237,0.0034133152,0.0,0.0,0.0,0.0,0.0045167995,0.0,0.016242545,0.06850125,0.0,0.0,0.0,0.17543405,0.0,0.00044494448,0.0,0.0,0.0,0.0,-0.2079408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008822374,0.0,0.0,0.0,-2.3509207,-0.17567603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05449217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09343537,0.0,0.0,0.0,0.0,-0.006829356,-0.15487722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002474227,0.0,0.0,0.0,-0.029500434,0.0,0.0,0.0,0.0014393702,0.0,0.0,0.0,0.0,0.054053035,0.0,0.0,0.0,0.0,0.0,0.0,0.002210693,0.0,0.002354424,0.0,0.0,0.0,0.0,-0.016902516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02115168,0.0,0.0,-0.034180667,0.0,0.0,0.056009494,0.0,-0.023022419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021752475,0.0004814496,0.0,-0.009539607,0.0,0.0,0.0,-0.05468722,-0.012116214,0.006201518,0.0,0.0,0.0,-0.03201973,-0.10760404,0.009272484,0.043981712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018138712,0.0,-0.029361155,0.00223721,-0.04114858,0.0019721203,0.0,0.0,0.0,0.16394043,-0.026213037,0.0,0.069192454,0.0,0.0,-0.2871494,0.0,0.0,0.0,0.0,0.0,0.0049642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.108960226,0.0,0.0,-0.65262556,-0.08091447,-0.12766574,-1.2786925,-0.4740655,0.0,-1.2741288,-0.009411881,-0.26980236,-0.06754782,-0.074066035,0.0,0.0,-0.25896636,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.019571045,0.0029922242,0.0,0.0,0.0,0.0,0.0,0.1378572,-0.048098568,0.0020966656,0.0,0.0,0.0,0.0,0.008159592,0.0,-0.009710405,0.035222057,0.0,0.0,0.0,-0.047733087,0.0,0.00044494448,0.0,0.0,0.0,0.0,0.026012711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031191106,0.0,0.0,0.0,-1.3343616,-0.4443428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028905833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07045593,0.0,0.0,0.0,0.0,-0.006769119,-0.1420447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024805912,0.0,0.0,0.0,-0.007012648,0.0,0.0,0.0,0.002466062,0.0,0.0,0.0,0.0,0.06101206,0.0,0.0,0.0,0.0,0.0,0.0,0.026288478,0.0,0.0010557822,0.0,0.0,0.0,0.0,-0.00685475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008452514,0.0,0.0,0.015763272,0.0,0.0,0.042369347,0.0,-0.022256073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047509745,0.0004814496,0.0,-0.00750407,0.0,0.0,0.0,-0.09374868,0.004171825,0.0053798165,0.0,0.0,0.0,-0.0656067,-0.144016,-0.0027277127,-0.027412955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041579125,0.0,-0.010108752,0.0022409612,-0.038862202,0.0019774006,0.0,0.0,0.0,0.12055478,-0.004262218,0.0,0.027084975,0.0,0.0,0.008784599,0.0,0.0,0.0,0.0,0.0,0.0025341383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6497296,0.0,0.0,-0.68035805,-0.03654122,-0.68865395,3.1695404,0.44109747,0.0,-1.2467953,1.2758425,0.2019824,-0.037473433,0.43081722,0.0,0.0,0.1936193,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.17013474,0.0018209643,0.0,0.0,0.0,0.0,0.0,0.11041361,-0.023460656,0.0034133152,0.0,0.0,0.0,0.0,0.0045167995,0.0,0.023282386,0.07772778,0.0,0.0,0.0,-0.0011080476,0.0,0.00044494448,0.0,0.0,0.0,0.0,-0.2725722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008822374,0.0,0.0,0.0,-2.4194405,-0.1790556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048873484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13003677,0.0,0.0,0.0,0.0,-0.006769119,-0.111058414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002474227,0.0,0.0,0.0,-0.015849508,0.0,0.0,0.0,0.0013064516,0.0,0.0,0.0,0.0,0.0441327,0.0,0.0,0.0,0.0,0.0,0.0,0.002210693,0.0,0.002354424,0.0,0.0,0.0,0.0,-0.016902516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021177905,0.0,0.0,0.094791025,0.0,0.0,0.04981106,0.0,-0.038923167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028077811,0.0004814496,0.0,-0.012780586,0.0,0.0,0.0,-0.044769913,0.005570663,0.006201518,0.0,0.0,0.0,-0.03159647,-0.10062249,0.013492987,0.13563436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043324266,0.0,-0.02949322,0.002288903,-0.046938997,0.0019721203,0.0,0.0,0.0,0.14652294,0.027373563,0.0,0.029493727,0.0,0.0,-0.16193277,0.0,0.0,0.0,0.0,0.0,0.013711436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.088435926,0.0,0.0,-0.48206553,-0.058927577,0.1489698,-0.904366,-0.010351911,0.0,-1.2345195,-0.15864602,-0.18374534,-0.1519215,-0.0694518,0.0,0.0,-0.17956173,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0193789,0.008850077,0.0,0.0,0.0,0.0,0.0,0.050556913,-0.057036165,0.021567978,0.0,0.0,0.0,0.0,0.008159592,0.0,-0.0074909213,-0.015570679,0.0,0.0,0.0,-0.06469637,0.0,0.0007327197,0.0,0.0,0.0,0.0,-0.07559484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007932513,0.0,0.0,0.0,-1.2688081,-0.44055247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027177144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28694412,0.0,0.0,0.0,0.0,-0.006769119,-0.15914841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002760666,0.0,0.0,0.0,0.0070911725,0.0,0.0,0.0,0.0043789726,0.0,0.0,0.0,0.0,0.14368227,0.0,0.0,0.0,0.0,0.0,0.0,0.01050942,0.0,-0.07826728,0.0,0.0,0.0,0.0,-0.00685475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008452514,0.0,0.0,0.021966252,0.0,0.0,0.039848518,0.0,-0.017519366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036665692,0.0007532441,0.0,-0.004597537,0.0,0.0,0.0,-0.14539658,0.03974769,0.0039546387,0.0,0.0,0.0,-0.07132813,-0.18006757,-0.0031261996,-0.07163058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061469026,0.0,-0.007145851,-0.06992252,0.37666696,0.0041828896,0.0,0.0,0.0,0.09304444,-0.00046670565,0.0,0.05161939,0.0,0.0,0.016376875,0.0,0.0,0.0,0.0,0.0,0.0025341383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6597738,0.0,0.0,0.4614853,0.10543103,-0.114131525,3.1187098,-0.2334516,0.0,-0.48146993,0.32522967,0.03622051,-0.24117218,0.37289613,0.0,0.0,0.47746897,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.1537742,0.0017974054,0.0,0.0,0.0,0.0,0.0,-0.06250141,-0.02968482,0.021567978,0.0,0.0,0.0,0.0,0.0045167995,0.0,0.018208269,0.01121778,0.0,0.0,0.0,0.11028749,0.0,0.0007327197,0.0,0.0,0.0,0.0,-0.09411653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019981202,0.0,0.0,0.0,-2.0610368,-0.20100106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08207381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43938044,0.0,0.0,0.0,0.0,-0.006769119,-0.16970699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002760666,0.0,0.0,0.0,-0.012212811,0.0,0.0,0.0,0.004222924,0.0,0.0,0.0,0.0,0.039954398,0.0,0.0,0.0,0.0,0.0,0.0,0.002210693,0.0,-0.09503548,0.0,0.0,0.0,0.0,-0.016902516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021177905,0.0,0.0,-0.07185708,0.0,0.0,0.041119922,0.0,-0.03987702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036464047,0.0007532441,0.0,-0.009745179,0.0,0.0,0.0,-0.10263266,0.032399677,0.0039546387,0.0,0.0,0.0,-0.034618072,-0.112451866,0.011893213,0.11536156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01024515,0.0,-0.017734583,0.0019027526,-0.022373864,0.0041828896,0.0,0.0,0.0,0.11965538,0.012841822,0.0,-0.12341116,0.0,0.0,0.010603928,0.0,0.0,0.0,0.0,0.0,-0.0283329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2891484,0.0,0.0,0.69863194,-0.28648475,-0.10232768,-0.855803,-0.42596707,0.0,0.120289,-0.4397604,-0.2589633,-0.591961,-0.09083304,0.0,0.0,-0.2598436,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.00881138,-0.21942371,0.0,0.0,0.0,0.0,0.0,0.042748783,-0.063166514,0.007190508,0.0,0.0,0.0,0.0,0.0045167995,0.0,-0.008492865,-0.007334327,0.0,0.0,0.0,-0.15955216,0.0,0.0005832,0.0,0.0,0.0,0.0,-0.07500781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019981202,0.0,0.0,0.0,-2.2155943,-0.19017892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050932303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2666057,0.0,0.0,0.0,0.0,-0.006769119,-0.17194873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027004217,0.0,0.0,0.0,0.00876331,0.0,0.0,0.0,0.004222924,0.0,0.0,0.0,0.0,-0.44683477,0.0,0.0,0.0,0.0,0.0,0.0,0.002210693,0.0,0.0019117903,0.0,0.0,0.0,0.0,-0.016902516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021177905,0.0,0.0,0.03326424,0.0,0.0,0.022983711,0.0,-0.020703929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028944597,0.00077768293,0.0,-0.009263291,0.0,0.0,0.0,-0.07026305,0.00018507172,-0.16583851,0.0,0.0,0.0,-0.037403326,-0.13078552,0.027359014,-0.029863501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06769909,0.0,-0.029748287,0.002172559,-0.022089353,-0.13238126,0.0,0.0,0.0,-0.210316,-0.009762056,0.0,0.06095645,0.0,0.0,0.0020675021,0.0,0.0,0.0,0.0,0.0,0.0025341383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13456246,0.0,0.0,-0.096787505,0.054807767,-0.6531186,-1.4408396,-0.55911165,0.0,0.40677425,0.2821811,-0.21598294,-0.28273955,-0.047447033,0.0,0.0,0.0323736,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.016235419,0.0017974054,0.0,0.0,0.0,0.0,0.0,-0.54933584,-0.0732687,0.0020966656,0.0,0.0,0.0,0.0,0.0045167995,0.0,-0.006708393,-0.3004542,0.0,0.0,0.0,-0.079616755,0.0,0.00046798392,0.0,0.0,0.0,0.0,-0.21003854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006884748,0.0,0.0,0.0,-1.7903612,-0.2272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07324327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16202551,0.0,0.0,0.0,0.0,-0.004348046,-0.071136296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13586341,0.0,0.0,0.0,0.007228578,0.0,0.0,0.0,0.0043789726,0.0,0.0,0.0,0.0,0.04280776,0.0,0.0,0.0,0.0,0.0,0.0,0.002210693,0.0,0.0017954463,0.0,0.0,0.0,0.0,-0.016902516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021177905,0.0,0.0,0.03577204,0.0,0.0,0.034857776,0.0,-0.032348596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012830704,0.0004885424,0.0,-0.0076764934,0.0,0.0,0.0,-0.08237817,0.010537459,0.004407339,0.0,0.0,0.0,-0.02013935,-0.123590134,0.020617982,-0.03412461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048341934,0.0,-0.016706826,0.0018502848,-0.01990363,0.0019774006,0.0,0.0,0.0,-0.19827858,-0.256257,0.0,-0.11602406,0.0,0.0,0.004041791,0.0,0.0,0.0,0.0,0.0,0.004802168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2805088,0.0,0.0,-0.50397,-0.22042456,-0.62387365,-0.9160756,-0.47356537,0.0,-0.019383308,1.1750882,0.24120896,-0.41292077,-0.15850641,0.0,0.0,0.14753011,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.021747917,0.005914501,0.0,0.0,0.0,0.0,0.0,0.085308135,-0.0500451,0.0034133152,0.0,0.0,0.0,0.0,0.008159592,0.0,-0.007113646,0.037717797,0.0,0.0,0.0,-0.052076742,0.0,0.0007327197,0.0,0.0,0.0,0.0,0.0673927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031191106,0.0,0.0,0.0,-1.8145096,-0.45603573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025817305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048585948,0.0,0.0,0.0,0.0,-0.006829356,-0.12079917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032022386,0.0,0.0,0.0,-0.009317387,0.0,0.0,0.0,0.001989666,0.0,0.0,0.0,0.0,0.088773295,0.0,0.0,0.0,0.0,0.0,0.0,0.004002671,0.0,-0.020049268,0.0,0.0,0.0,0.0,-0.00685475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008465798,0.0,0.0,0.029339384,0.0,0.0,0.044022955,0.0,0.42865664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008119841,0.0007532441,0.0,-0.005709063,0.0,0.0,0.0,-0.07064743,0.022714289,0.0044823075,0.0,0.0,0.0,-0.06908555,-0.15016647,0.0067229723,-0.024163209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023031604,0.0,-0.0068417657,0.0022409612,-0.023512509,0.0041828896,0.0,0.0,0.0,0.02167487,0.015248893,0.0,0.017947856,0.0,0.0,0.008928807,0.0,0.0,0.0,0.0,0.0,0.0031800722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47809634,0.0,0.0,-0.34116846,-0.43443218,-0.16603771,1.4206033,0.707377,0.0,-0.5014993,-0.05976429,0.07039488,-0.1065664,0.22414887,0.0,0.0,-0.95030046,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.009920481,0.008536359,0.0,0.0,0.0,0.0,0.0,0.07442066,0.23355539,0.0019190763,0.0,0.0,0.0,0.0,0.0028013205,0.0,-0.024423692,-0.055017535,0.0,0.0,0.0,-0.021675862,0.0,0.002501794,0.0,0.0,0.0,0.0,0.01262752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030946436,0.0,0.0,0.0,4.9116373,-0.08164042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02492981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09896566,0.0,0.0,0.0,0.0,-0.0026178362,-0.1368561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012664791,0.0,0.0,0.0,0.014444485,0.0,0.0,0.0,0.004419478,0.0,0.0,0.0,0.0,-0.31055593,0.0,0.0,0.0,0.0,0.0,0.0,0.002210693,0.0,0.01383413,0.0,0.0,0.0,0.0,-0.006619945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008228802,0.0,0.0,0.026066208,0.0,0.0,0.1503874,0.0,-0.0130642485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029961051,-0.1731299,0.0,-0.00617873,0.0,0.0,0.0,-0.05694004,0.006895832,0.020803044,0.0,0.0,0.0,-0.018088821,-0.054088477,0.041891646,-0.081141114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13375407,0.0,-0.009663717,0.0065666474,-0.011105174,0.0041828896,0.0,0.0,0.0,0.14029014,-0.2297463,0.0,0.09713817,0.0,0.0,0.02039618,0.0,0.0,0.0,0.0,0.0,0.0049642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13515486,0.0,0.0,-0.5090987,0.0904878,-0.25138602,0.033136785,0.028156206,0.0,-0.41521677,0.17843099,-0.0044590076,0.20585933,-0.032046285,0.0,0.0,-0.3047069,0.0,0.0,0.0,0.0,0.0,0.0
